Pseudomonas phage vB_PaeM_MAG1,1639815,Pseudomonas phage vB_PaeM_MAG1
Pseudomonas phage JG004,757342,Pseudomonas phage JG004
Pseudomonas phage PA10,1913575,Pseudomonas phage PA10
Pseudomonas phage phiMK,1815957,Pseudomonas phage phiMK
Pseudomonas phage vB_PA45_GUMS,2656517,Pseudomonas phage vB_PA45_GUMS
Pseudomonas phage vB_PaeM_C2-10_Ab02,1548900,Pseudomonas phage vB_PaeM_C2-10_Ab02
Pseudomonas phage YS35,2036050,Pseudomonas phage YS35
Pseudomonas phage PaP1,685892,Pseudomonas phage PaP1
Pseudomonas phage PAK_P2,1348912,Pseudomonas phage PAK_P2
Pseudomonas phage PAK_P4,1327966,Pseudomonas phage PAK_P4
Pseudomonas phage vB_PaeM_C2-10_Ab1,1231048,Pseudomonas phage vB_PaeM_C2-10_Ab1
Roseobacter phage SIO1,2905867,Roseobacter phage SIO1
Celeribacter phage P12053L,1197951,Celeribacter phage P12053L
Lentibacter phage vB_LenP_ICBM1,2847822,Lentibacter phage vB_LenP_ICBM1
Lentibacter phage vB_LenP_ICBM2,2847823,Lentibacter phage vB_LenP_ICBM2
Vibrio phage ICP2,979533,Vibrio phage ICP2
Pseudomonas phage PA11,347327,Pseudomonas phage PA11
Pseudoalteromonas phage HP1,1357706,Pseudoalteromonas phage HP1
Pseudoalteromonas phage RIO-1,1316739,Pseudoalteromonas phage RIO-1
Salinivibrio phage CW02,1161935,Salinivibrio phage CW02
Citrobacter phage CVT22,1622234,Citrobacter phage CVT22
Vibrio phage VpV262,2907796,Vibrio phage VpV262
Bacillus phage Aurora,1874000,Bacillus phage Aurora
Bacillus phage vB_BthP-Goe4,2315470,Bacillus phage vB_BthP-Goe4
Bacillus phage Stitch,1874002,Bacillus phage Stitch
Bacillus phage QCM11,1909400,Bacillus phage QCM11
Bacillus phage Juan,2023949,Bacillus phage Juan
Bacillus phage SerPounce,1983413,Bacillus phage SerPounce
Bacillus phage Thornton,2795746,Bacillus phage Thornton
Bacillus phage Claudi,1874001,Bacillus phage Claudi
Bacillus phage KonjoTrouble,2023950,Bacillus phage KonjoTrouble
Bacillus phage Baseball_field,2756144,Bacillus phage Baseball_field
Bacillus phage DK1,2500808,Bacillus phage DK1
Bacillus phage DK2,2500809,Bacillus phage DK2
Bacillus phage DK3,2500810,Bacillus phage DK3
Bacillus phage MG-B1,1309583,Bacillus phage MG-B1
Bacillus phage PZA,10757,Bacillus phage PZA
Bacillus phage Gxv1,2736266,Bacillus phage Gxv1
Bacillus phage vB_BveP-Goe6,2022474,Bacillus phage vB_BveP-Goe6
Bacillus phage phi29,2884424,Bacillus phage phi29
Bacillus phage B103,2994042,Bacillus phage B103
Bacillus phage vB_BsuP-Goe1,1807511,Bacillus phage vB_BsuP-Goe1
Bacillus phage Nf,2992639,Bacillus phage Nf
Bacillus phage GA1,2679898,Bacillus phage GA1
Bacillus phage SRT01hs,2847044,Bacillus phage SRT01hs
Bacillus phage Karezi,2591398,Bacillus phage Karezi
Bacillus phage vB_Bpu_PumA2,2662128,Bacillus phage vB_Bpu_PumA2
Bacillus phage vB_Bpu_PumA1,2662127,Bacillus phage vB_Bpu_PumA1
Bacillus phage WhyPhy,2801480,Bacillus phage WhyPhy
Streptococcus phage Cp1,10747,Streptococcus phage Cp1
Streptococcus phage CP-7,10748,Streptococcus phage CP-7
Bacillus phage Harambe,1981931,Bacillus phage Harambe
Bacillus phage BeachBum,1983461,Bacillus phage BeachBum
Bacillus phage DLc1,2777318,Bacillus phage DLc1
Bacillus phage VMY22,1734382,Bacillus phage VMY22
Erwinia phage vB_EamM_Special G,1815989,Erwinia phage vB_EamM_Special G
Erwinia phage Ea35-70,1429768,Erwinia phage Ea35-70
Erwinia phage vB_EamM_Deimos-Minion,1815986,Erwinia phage vB_EamM_Deimos-Minion
Erwinia phage vB_EamM_Desertfox,2060127,Erwinia phage vB_EamM_Desertfox
Erwinia phage vB_EamM_Simmy50,1815988,Erwinia phage vB_EamM_Simmy50
Erwinia phage vB_EamM_RAY,1815987,Erwinia phage vB_EamM_RAY
Arthrobacter phage Yang,2419970,Arthrobacter phage Yang
Arthrobacter phage Phives,2776856,Arthrobacter phage Phives
Arthrobacter phage Amyev,2832315,Arthrobacter phage Amyev
Arthrobacter phage Elezi,2762410,Arthrobacter phage Elezi
Arthrobacter phage Adumb2043,2776851,Arthrobacter phage Adumb2043
Arthrobacter phage Lizalica,2832319,Arthrobacter phage Lizalica
Arthrobacter phage Kaylissa,2835951,Arthrobacter phage Kaylissa
Arthrobacter phage Tbone,2790983,Arthrobacter phage Tbone
Arthrobacter phage Warda,2832322,Arthrobacter phage Warda
Arthrobacter phage KeAlii,2885973,Arthrobacter phage KeAlii
Arthrobacter phage Reedo,2910755,Arthrobacter phage Reedo
Arthrobacter phage DrManhattan,2419955,Arthrobacter phage DrManhattan
Arthrobacter phage DrSierra,2704034,Arthrobacter phage DrSierra
Arthrobacter phage Crewmate,2832317,Arthrobacter phage Crewmate
Arthrobacter phage Liebe,2488780,Arthrobacter phage Liebe
Arthrobacter phage Tweety19,2768133,Arthrobacter phage Tweety19
Lactobacillus phage SA-C12,1755697,Lactobacillus phage SA-C12
Lactobacillus phage Lenus,2053682,Lactobacillus phage Lenus
Lactobacillus phage Nyseid,2079432,Lactobacillus phage Nyseid
Lactobacillus phage P1,1846168,Lactobacillus phage P1
Lactobacillus phage Satyr,2070201,Lactobacillus phage Satyr
Lactobacillus phage Maenad,2079431,Lactobacillus phage Maenad
Lactobacillus phage Ldl1,1552735,Lactobacillus phage Ldl1
Lactobacillus phage ViSo-2018a,2267607,Lactobacillus phage ViSo-2018a
Lactobacillus phage ATCC 8014-B2,1225795,Lactobacillus phage ATCC 8014-B2
Lactococcus phage P1048,2662295,Lactococcus phage P1048
Lactococcus phage 949,881953,Lactococcus phage 949
Lactococcus phage phiL47,1412875,Lactococcus phage phiL47
Lactococcus phage AM4,1965472,Lactococcus phage AM4
Lactococcus phage WRP3,1560313,Lactococcus phage WRP3
Lactococcus phage LW81,1965482,Lactococcus phage LW81
Lactococcus phage AM1,1965467,Lactococcus phage AM1
Agrobacterium phage Atu_ph07,2024264,Agrobacterium phage Atu_ph07
Burkholderia phage FLC10,2906468,Burkholderia phage FLC10
Burkholderia phage KS14,910475,Burkholderia phage KS14
Burkholderia phage FLC5,2716322,Burkholderia phage FLC5
Salinivibrio phage SMHB1,1897436,Salinivibrio phage SMHB1
Uncultured Caudovirales phage clone 2F_1,2992576,Uncultured Caudovirales phage clone 2F_1
Pseudoalteromonas phage C5a,1916107,Pseudoalteromonas phage C5a
Vibrio phage 1.202.O._10N.222.45.E8,1881262,Vibrio phage 1.202.O._10N.222.45.E8
Burkholderia phage Mana,2767578,Burkholderia phage Mana
Burkholderia phage AP3,1636201,Burkholderia phage AP3
Shewanella phage vB_SspM_M16-3,2866684,Shewanella phage vB_SspM_M16-3
Ralstonia phage RsoM1USA,2991867,Ralstonia phage RsoM1USA
Ralstonia phage RSA1,2993856,Ralstonia phage RSA1
Aeromonas phage vB_AsaM_LPM4,2894367,Aeromonas phage vB_AsaM_LPM4
Vibrio phage vB_ValM-yong1,2660715,Vibrio phage vB_ValM-yong1
Escherichia phage 186,2681630,Escherichia phage 186
Erwinia phage EtG,2014586,Erwinia phage EtG
Salmonella phage PSP3,2907836,Salmonella phage PSP3
Salmonella phage SEN1,1647455,Salmonella phage SEN1
Salmonella phage BIS20,2861008,Salmonella phage BIS20
Salmonella phage SW9,2592223,Salmonella phage SW9
Vibrio phage PV94,1451050,Vibrio phage PV94
Aeromonas phage phiO18P,2913974,Aeromonas phage phiO18P
Burkholderia phage KL3,910474,Burkholderia phage KL3
Escherichia phage ESSI2_ev129,2695848,Escherichia phage ESSI2_ev129
Escherichia phage ESSI2_ev040,2695849,Escherichia phage ESSI2_ev040
Escherichia phage ESSI2_ev015,2695850,Escherichia phage ESSI2_ev015
Yersinia phage vB_YenM_56.17,2918927,Yersinia phage vB_YenM_56.17
Yersinia phage vB_YenM_06.16-2,2918920,Yersinia phage vB_YenM_06.16-2
Yersinia phage vB_YenM_201.16,2918921,Yersinia phage vB_YenM_201.16
Yersinia phage vB_YenM_31.17,2914028,Yersinia phage vB_YenM_31.17
Burkholderia phage ST79,1282994,Burkholderia phage ST79
Yersinia phage vB_YenM_324,2914024,Yersinia phage vB_YenM_324
Escherichia phage P2,2681594,Escherichia phage P2
Bacteriophage P2,2905681,Bacteriophage P2
Escherichia phage Wphi,2681595,Escherichia phage Wphi
Yersinia phage vB_YpM_46,2736200,Yersinia phage vB_YpM_46
Yersinia phage P37,2724352,Yersinia phage P37
Yersinia phage vB_YpM_50,2736202,Yersinia phage vB_YpM_50
Escherichia phage pro483,1649240,Escherichia phage pro483
Yersinia phage vB_YpM_22,2736197,Yersinia phage vB_YpM_22
Yersinia phage L-413C,2992578,Yersinia phage L-413C
Yersinia phage HQ103,2852116,Yersinia phage HQ103
Bacteriophage R18C,2592161,Bacteriophage R18C
Enterobacteria phage fiAA91-ss,1357825,Enterobacteria phage fiAA91-ss
Escherichia phage vB_EcoM-12474III,2576484,Escherichia phage vB_EcoM-12474III
Escherichia phage 11W,2915325,Escherichia phage 11W
Escherichia phage pro147,1649239,Escherichia phage pro147
Stenotrophomonas phage Smp131,1168563,Stenotrophomonas phage Smp131
Escherichia phage ESSI2_ev239,2695847,Escherichia phage ESSI2_ev239
Haemophilus phage HP1,2992577,Haemophilus phage HP1
Haemophilus phage HP2,2932882,Haemophilus phage HP2
Pseudomonas phage vB_Pae_BR319a,2563525,Pseudomonas phage vB_Pae_BR319a
Pseudomonas phage Dobby,2483611,Pseudomonas phage Dobby
Pseudomonas phage phiCTX,2993857,Pseudomonas phage phiCTX
Pasteurella phage F108,2911430,Pasteurella phage F108
Escherichia phage 503458,2716350,Escherichia phage 503458
Escherichia phage 520873,2716354,Escherichia phage 520873
Escherichia phage P88,1567486,Escherichia phage P88
Cronobacter phage ESSI-2,947842,Cronobacter phage ESSI-2
Escherichia phage 500465-1,2716351,Escherichia phage 500465-1
Burkholderia phage phiE094,2781364,Burkholderia phage phiE094
Burkholderia phage phiE202,2883941,Burkholderia phage phiE202
Burkholderia phage phiE52237,2681592,Burkholderia phage phiE52237
Burkholderia phage PhiBP82.2,2914172,Burkholderia phage PhiBP82.2
Bacteriophage K139,2905721,Bacteriophage K139
Vibrio phage Kappa,493906,Vibrio phage Kappa
Erwinia phage ENT90,947843,Erwinia phage ENT90
Escherichia phage 500465-2,2716352,Escherichia phage 500465-2
Mannheimia phage vB_MhM_1127AP1,1572746,Mannheimia phage vB_MhM_1127AP1
Mannheimia phage vB_MhM_587AP1,1572744,Mannheimia phage vB_MhM_587AP1
Mannheimia phage PHL101,2681596,Mannheimia phage PHL101
Enterobacter phage phiT5282H,2340712,Enterobacter phage phiT5282H
Burkholderia phage phiE12-2,2881401,Burkholderia phage phiE12-2
Vibrio phage ValB1MD-2,2759177,Vibrio phage ValB1MD-2
Klebsiella phage ST13-OXA48phi12.1,2510464,Klebsiella phage ST13-OXA48phi12.1
Salmonella phage SEN8,1647468,Salmonella phage SEN8
Klebsiella phage ST437-OXA245phi4.2,2510487,Klebsiella phage ST437-OXA245phi4.2
Ralstonia phage RSY1,1530085,Ralstonia phage RSY1
Salmonella phage SI7,2592212,Salmonella phage SI7
Klebsiella phage ST512-KPC3phi13.2,2510470,Klebsiella phage ST512-KPC3phi13.2
Salmonella phage FSLSP004,1173769,Salmonella phage FSLSP004
Yersinia phage vB_YenM_42.18,2918926,Yersinia phage vB_YenM_42.18
Burkholderia phage KS5,910473,Burkholderia phage KS5
Klebsiella phage ST16-OXA48phi5.4,2510483,Klebsiella phage ST16-OXA48phi5.4
Pseudomonas phage phi3,1754217,Pseudomonas phage phi3
Klebsiella phage 4LV2017,1960658,Klebsiella phage 4LV2017
Klebsiella phage 3LV2017,1960657,Klebsiella phage 3LV2017
Klebsiella phage ST437-OXA245phi4.1,2510486,Klebsiella phage ST437-OXA245phi4.1
Escherichia phage 121Q,1555202,Escherichia phage 121Q
Escherichia phage PBECO4,1273738,Escherichia phage PBECO4
Erwinia phage vB_EamM_Asesino,1883370,Erwinia phage vB_EamM_Asesino
Erwinia phage phiEaH2,1029988,Erwinia phage phiEaH2
Prochlorococcus phage P-HM2,445696,Prochlorococcus phage P-HM2
Prochlorococcus phage P-HM1,445700,Prochlorococcus phage P-HM1
Prochlorococcus phage MED4-213,889956,Prochlorococcus phage MED4-213
Bacillus phage G,2884420,Bacillus phage G
Klebsiella phage vB_KpnM_KpV79,2041212,Klebsiella phage vB_KpnM_KpV79
Klebsiella phage JD001,1236000,Klebsiella phage JD001
Klebsiella phage vB_KpnM_KpV52,1912321,Klebsiella phage vB_KpnM_KpV52
Aeromonas phage LAh10,2591025,Aeromonas phage LAh10
Aeromonas phage D3,2593327,Aeromonas phage D3
Aeromonas phage D6,2593322,Aeromonas phage D6
Gordonia phage OhMyWard,2652414,Gordonia phage OhMyWard
Gordonia phage Rickmore,2507854,Gordonia phage Rickmore
Gordonia phage Kenosha,2588490,Gordonia phage Kenosha
Gordonia phage Duffington,2507858,Gordonia phage Duffington
Gordonia phage Chikenjars,2601686,Gordonia phage Chikenjars
Gordonia phage Crocheter,2656532,Gordonia phage Crocheter
Gordonia phage Untouchable,2656542,Gordonia phage Untouchable
Gordonia phage Avazak,2656529,Gordonia phage Avazak
Gordonia phage Tanis,2652415,Gordonia phage Tanis
Gordonia phage Secretariat,2725616,Gordonia phage Secretariat
Mycobacterium phage Paito,2315544,Mycobacterium phage Paito
Mycobacterium phage Taheera,1897549,Mycobacterium phage Taheera
Mycobacterium phage Grizzly,2315539,Mycobacterium phage Grizzly
Mycobacterium phage Halo,2911433,Mycobacterium phage Halo
Mycobacterium phage Angel,649688,Mycobacterium phage Angel
Mycobacterium phage Liefie,2922994,Mycobacterium phage Liefie
Mycobacterium phage Rabbs,2530143,Mycobacterium phage Rabbs
Mycobacterium phage Jolie2,1458831,Mycobacterium phage Jolie2
Mycobacterium phage Mercurio,2575612,Mycobacterium phage Mercurio
Mycobacterium phage Lemuria,2599868,Mycobacterium phage Lemuria
Mycobacterium phage FlagStaff,1647304,Mycobacterium phage FlagStaff
Mycobacterium phage Cambiare,1647305,Mycobacterium phage Cambiare
Mycobacterium phage Avocado,2024302,Mycobacterium phage Avocado
Mycobacterium phage MOOREtheMARYer,1647309,Mycobacterium phage MOOREtheMARYer
Mycobacterium phage Pinnie,2517965,Mycobacterium phage Pinnie
Mycobacterium phage Antsirabe,2575610,Mycobacterium phage Antsirabe
Aeromonas phage PS1,2591406,Aeromonas phage PS1
Aeromonas phage pAEv1810,2908744,Aeromonas phage pAEv1810
Dickeya phage vB_DsoM_JA11,2382310,Dickeya phage vB_DsoM_JA11
Dickeya phage vB_DsoM_JA29,2283031,Dickeya phage vB_DsoM_JA29
Pseudomonas phage DL60,1640970,Pseudomonas phage DL60
Pseudomonas phage vB_PaeM_C1-14_Ab28,1548917,Pseudomonas phage vB_PaeM_C1-14_Ab28
Pseudomonas phage R12,2562635,Pseudomonas phage R12
Pseudomonas virus Pa193,2590837,Pseudomonas virus Pa193
Pseudomonas phage vB_PaeM_PAO1_Ab27,1548907,Pseudomonas phage vB_PaeM_PAO1_Ab27
Pseudomonas phage vB_PaeM_LS1,2099648,Pseudomonas phage vB_PaeM_LS1
Pseudomonas phage Epa13,2719185,Pseudomonas phage Epa13
Pseudomonas phage BrSP1,2029635,Pseudomonas phage BrSP1
Pseudomonas phage PB1,538398,Pseudomonas phage PB1
Pseudomonas phage EPa61,2307269,Pseudomonas phage EPa61
Pseudomonas phage vB_PaeM_E215,2034347,Pseudomonas phage vB_PaeM_E215
Pseudomonas phage PA5,1913570,Pseudomonas phage PA5
Pseudomonas phage F8,347329,Pseudomonas phage F8
Pseudomonas phage vB_PaeM_USP_1,2743936,Pseudomonas phage vB_PaeM_USP_1
Pseudomonas phage datas,2719601,Pseudomonas phage datas
Pseudomonas phage antinowhere,2719595,Pseudomonas phage antinowhere
Pseudomonas phage KPP12,763998,Pseudomonas phage KPP12
Pseudomonas phage R26,2562636,Pseudomonas phage R26
Pseudomonas phage Epa14,2719186,Pseudomonas phage Epa14
Pseudomonas phage Epa7,2719200,Pseudomonas phage Epa7
Pseudomonas phage JG024,749447,Pseudomonas phage JG024
Pseudomonas phage vB_Pae_PS44,1542090,Pseudomonas phage vB_Pae_PS44
Pseudomonas phage SL1,2041215,Pseudomonas phage SL1
Pseudomonas phage phiKTN6,1597972,Pseudomonas phage phiKTN6
Pseudomonas phage PA01,2498591,Pseudomonas phage PA01
Pseudomonas phage crassa,2719600,Pseudomonas phage crassa
Pseudomonas phage SN,582382,Pseudomonas phage SN
Pseudomonas phage vB_PaeM_CEB_DP1,1675014,Pseudomonas phage vB_PaeM_CEB_DP1
Pseudomonas phage PA8P1,2848039,Pseudomonas phage PA8P1
Pseudomonas phage PaGU11,2203191,Pseudomonas phage PaGU11
Pseudomonas phage LBL3,549445,Pseudomonas phage LBL3
Pseudomonas phage NH-4,1158680,Pseudomonas phage NH-4
Pseudomonas phage LMA2,549446,Pseudomonas phage LMA2
Pseudomonas phage DL68,1640974,Pseudomonas phage DL68
Pseudomonas phage vB_PaeM_SCUT-S1,2508865,Pseudomonas phage vB_PaeM_SCUT-S1
Pseudomonas phage vB_PaeM_E217,2034346,Pseudomonas phage vB_PaeM_E217
Pseudomonas phage 14-1,581037,Pseudomonas phage 14-1
Ralstonia phage RSL2,1585840,Ralstonia phage RSL2
Ralstonia phage RSF1,1689679,Ralstonia phage RSF1
Klebsiella phage K64-1,1439894,Klebsiella phage K64-1
Klebsiella phage vB_KleM_RaK2,1147094,Klebsiella phage vB_KleM_RaK2
Mycobacterium phage Thibault,1052673,Mycobacterium phage Thibault
Mycobacterium phage Omega,2907835,Mycobacterium phage Omega
Mycobacterium phage LittleE,2922212,Mycobacterium phage LittleE
Mycobacterium phage Optimus,2922218,Mycobacterium phage Optimus
Mycobacterium phage Baka,2902882,Mycobacterium phage Baka
Mycobacterium phage Courthouse,2923000,Mycobacterium phage Courthouse
Arthrobacter phage KBurrousTX,2315608,Arthrobacter phage KBurrousTX
Arthrobacter phage DrYang,2686080,Arthrobacter phage DrYang
Arthrobacter phage vB_ArtM-ArV1,1566993,Arthrobacter phage vB_ArtM-ArV1
Arthrobacter phage Colucci,2015834,Arthrobacter phage Colucci
Arthrobacter phage PrincessTrina,1772328,Arthrobacter phage PrincessTrina
Arthrobacter phage Lymara,2599828,Arthrobacter phage Lymara
Pseudomonas phage SL2,2041345,Pseudomonas phage SL2
Pseudomonas phage PA7,347330,Pseudomonas phage PA7
Pseudomonas phage phiKZ,2905945,Pseudomonas phage phiKZ
Stenotrophomonas phage IME-SM1,1654717,Stenotrophomonas phage IME-SM1
Stenotrophomonas phage YB07,2555548,Stenotrophomonas phage YB07
Stenotrophomonas phage Moby,2601680,Stenotrophomonas phage Moby
Stenotrophomonas maltophilia phage vB_SmaM_Ps15,3071007,Stenotrophomonas maltophilia phage vB_SmaM_Ps15
Stenotrophomonas phage Mendera,2650877,Stenotrophomonas phage Mendera
Enterococcus phage vB_Efae230P-4,1161939,Enterococcus phage vB_Efae230P-4
Enterococcus phage MDA1,2816460,Enterococcus phage MDA1
Enterococcus phage vB_EfaP_Ef7.2,2546618,Enterococcus phage vB_EfaP_Ef7.2
Enterococcus phage AE4_17,2759198,Enterococcus phage AE4_17
Enterococcus phage vB_EfaP_Ef6.2,2546621,Enterococcus phage vB_EfaP_Ef6.2
Enterococcus phage vB_EfaP_Efmus4,2546626,Enterococcus phage vB_EfaP_Efmus4
Enterococcus phage vB_EfaP_Ef6.3,2546622,Enterococcus phage vB_EfaP_Ef6.3
Enterococcus phage vB_EfaP_Efmus3,2546623,Enterococcus phage vB_EfaP_Efmus3
Enterococcus phage vB_EfaP_IME195,1747288,Enterococcus phage vB_EfaP_IME195
